0.693147	1.831797	1.786459	-0.640907	-1.386294
1.386294	1.758983	1.754539	-2.427644	-2.772589
2.079442	1.725221	1.746397	-2.258378	-4.158883
2.772589	1.708977	1.744351	-1.634888	-5.545177
3.465736	1.701011	1.743839	-1.432133	-6.931472
4.158883	1.697066	1.743711	-1.345649	-8.317766
4.852030	1.695103	1.743679	-1.305370	-9.704061
5.545177	1.694125	1.743671	-1.285899	-11.090355
6.238325	1.693636	1.743669	-1.276322	-12.476649
6.931472	1.693391	1.743669	-1.271572	-13.862944
7.624619	1.693269	1.743668	-1.269207	-15.249238
8.317766	1.693208	1.743668	-1.268027	-16.635532
9.010913	1.693178	1.743668	-1.267437	-18.021827
9.704061	1.693162	1.743668	-1.267143	-19.408121
10.397208	1.693155	1.743668	-1.266995	-20.794415
11.090355	1.693151	1.743668	-1.266922	-22.180710
11.783502	1.693149	1.743668	-1.266885	-23.567004
12.476649	1.693148	1.743668	-1.266867	-inf
13.169796	1.693148	1.743668	-1.266857	-inf
13.862944	1.693147	1.743668	-1.266853	-inf
14.556091	1.693147	1.743668	-1.266850	-inf
15.249238	1.693147	1.743668	-1.266849	-inf
15.942385	1.693147	1.743668	-1.266849	-inf
16.635532	1.693147	1.743668	-1.266848	-inf
17.328680	1.693147	1.743668	-1.266848	-inf
18.021827	1.693147	1.743668	-1.266848	-inf
18.714974	1.693147	1.743668	-1.266848	-18.714974
19.408121	1.693147	1.743668	-1.266848	-inf
20.101268	1.693147	1.743668	-1.266849	-inf
20.794415	1.693147	1.743668	-1.266849	-inf
21.487563	1.693147	1.743668	-1.266848	-inf
22.180710	1.693147	1.743668	-1.266851	-inf
22.873857	1.693148	1.743668	-1.266858	-inf
23.567004	1.693148	1.743668	-1.266858	-inf
24.260151	1.693149	1.743668	-1.266885	-inf
24.953299	1.693149	1.743668	-1.266885	-inf
25.646446	1.693155	1.743668	-1.266993	-inf
26.339593	1.693143	1.743668	-1.266777	-inf
27.032740	1.693143	1.743668	-1.266777	-inf
27.725887	1.693143	1.743668	-1.266777	-inf
28.419034	1.693233	1.743668	-1.268511	-inf
29.112182	1.693233	1.743668	-1.268511	-inf
29.805329	1.693233	1.743668	-1.268511	-inf
30.498476	1.693233	1.743668	-1.268511	-inf
31.191623	1.693233	1.743668	-1.268511	-inf
31.884770	1.693233	1.743668	-1.268511	-inf
32.577917	1.698964	1.743668	-1.386294	-inf
33.271065	1.698964	1.743668	-1.386294	-inf
33.964212	1.698964	1.743668	-1.386294	-inf
34.657359	1.743668	1.743668	-inf	-inf
35.350506	1.743668	1.743668	-inf	-inf
36.043653	1.904832	1.743668	0.000000	-inf
36.736801	1.000000	1.439428	1.098612	0.405465
37.429948	1.000000	1.000000	1.098612	1.098612
38.123095	1.000000	1.000000	1.098612	1.098612
38.816242	1.000000	1.000000	1.098612	1.098612
39.509389	1.000000	1.000000	1.098612	1.098612
40.202536	1.000000	1.000000	1.098612	1.098612
40.895684	1.000000	1.000000	1.098612	1.098612
41.588831	1.000000	1.000000	1.098612	1.098612
42.281978	1.000000	1.000000	1.098612	1.098612
42.975125	1.000000	1.000000	1.098612	1.098612
43.668272	1.000000	1.000000	1.098612	1.098612
44.361420	1.000000	1.000000	1.098612	1.098612
45.054567	1.000000	1.000000	1.098612	1.098612
45.747714	1.000000	1.000000	1.098612	1.098612
46.440861	1.000000	1.000000	1.098612	1.098612
47.134008	1.000000	1.000000	1.098612	1.098612
47.827155	1.000000	1.000000	1.098612	1.098612
48.520303	1.000000	1.000000	1.098612	1.098612
49.213450	1.000000	1.000000	1.098612	1.098612
49.906597	1.000000	1.000000	1.098612	1.098612
50.599744	1.000000	1.000000	1.098612	1.098612
51.292891	1.000000	1.000000	1.098612	1.098612
51.986039	1.000000	1.000000	1.098612	1.098612
52.679186	1.000000	1.000000	1.098612	1.098612
53.372333	1.000000	1.000000	1.098612	1.098612
54.065480	1.000000	1.000000	1.098612	1.098612
54.758627	1.000000	1.000000	1.098612	1.098612
55.451774	1.000000	1.000000	1.098612	1.098612
