-2.302585	-4.605170
-4.605170	-9.210340
-6.907755	-13.815511
-9.210340	-18.420761
-11.512925	-23.039432
-13.815511	-23.580213
-16.118096	-24.118366
-18.420681	-19.022750
-20.723266	-16.338781
-23.025851	-15.210038
-25.328436	-15.208946
-27.631021	-9.208659
-29.933606	-7.219049
-32.236191	-6.033190
-34.538776	-1.807062
-36.841361	0.288681
-39.143947	1.098612
-41.446532	1.098612
-43.749117	1.098612
-46.051702	1.098612
-48.354287	1.098612
-50.656872	1.098612
-52.959457	1.098612
-55.262042	1.098612
-57.564627	1.098612
