1.200000	0.800000	0.092841	0.000000
1.200000	0.900000	0.052727	0.000000
1.200000	1.000000	0.000000	0.000000
1.300000	0.000000	0.000000	0.000000
1.300000	0.100000	0.044645	0.000000
1.300000	0.200000	0.075001	0.000000
1.300000	0.300000	0.094639	0.000000
1.300000	0.400000	0.105546	0.000000
1.300000	0.500000	0.108651	0.000000
1.300000	0.600000	0.104080	0.000000
1.300000	0.700000	0.091188	0.000000
1.300000	0.800000	0.068589	0.000000
1.300000	0.900000	0.035329	0.000000
1.300000	1.000000	0.000000	0.000000
1.400000	0.000000	0.000000	0.000000
1.400000	0.100000	0.027232	0.000000
1.400000	0.200000	0.044282	0.000000
1.400000	0.300000	0.054894	0.000000
1.400000	0.400000	0.060655	0.000000
1.400000	0.500000	0.062180	0.000000
1.400000	0.600000	0.059415	0.000000
1.400000	0.700000	0.051400	0.000000
1.400000	0.800000	0.034997	0.000000
1.400000	0.900000	0.000000	0.000000
1.400000	1.000000	0.000000	0.000000
1.500000	0.000000	0.000000	0.000000
1.500000	0.100000	0.000000	0.000000
1.500000	0.200000	0.000000	0.000000
1.500000	0.300000	0.000000	0.000000
1.500000	0.400000	0.000000	0.000000
1.500000	0.500000	0.000000	0.000000
1.500000	0.600000	0.000000	0.000000
1.500000	0.700000	0.000000	0.000000
1.500000	0.800000	0.000000	0.000000
1.500000	0.900000	0.000000	0.000000
1.500000	1.000000	0.000000	0.000000
