-10.000000	0.000000
-9.950000	0.000000
-9.900000	0.000000
-9.850000	0.000000
-9.800000	0.000000
-9.750000	0.000000
-9.700000	0.000000
-9.650000	0.000000
-9.600000	0.000000
-9.550000	0.000000
-9.500000	0.000000
-9.450000	0.000000
-9.400000	0.000000
-9.350000	0.000000
-9.300000	0.000000
-9.250000	0.000000
-9.200000	0.000000
-9.150000	0.000000
-9.100000	0.000000
-9.050000	0.000000
-9.000000	0.000000
-8.950000	0.000000
-8.900000	0.000000
-8.850000	0.000000
-8.800000	0.000000
-8.750000	0.000000
-8.700000	0.000000
-8.650000	0.000000
-8.600000	0.000000
-8.550000	0.000000
-8.500000	0.000000
-8.450000	0.000000
-8.400000	0.000000
-8.350000	0.000000
-8.300000	0.000000
-8.250000	0.000000
-8.200000	0.000000
-8.150000	0.000000
-8.100000	0.000000
-8.050000	0.000000
-8.000000	0.000000
-7.950000	0.000000
-7.900000	0.000000
-7.850000	0.000000
-7.800000	0.000000
-7.750000	0.000000
-7.700000	0.000000
-7.650000	0.000000
-7.600000	0.000000
-7.550000	0.000000
-7.500000	0.000000
-7.450000	0.000000
-7.400000	0.000000
-7.350000	0.000000
-7.300000	0.000000
-7.250000	0.000001
-7.200000	0.000001
-7.150000	0.000001
-7.100000	0.000001
-7.050000	0.000001
-7.000000	0.000001
-6.950000	0.000001
-6.900000	0.000001
-6.850000	0.000001
-6.800000	0.000001
-6.750000	0.000001
-6.700000	0.000002
-6.650000	0.000002
-6.600000	0.000002
-6.550000	0.000002
-6.500000	0.000002
-6.450000	0.000003
-6.400000	0.000003
-6.350000	0.000003
-6.300000	0.000003
-6.250000	0.000004
-6.200000	0.000004
-6.150000	0.000005
-6.100000	0.000005
-6.050000	0.000006
-6.000000	0.000006
-5.950000	0.000007
-5.900000	0.000008
-5.850000	0.000008
-5.800000	0.000009
-5.750000	0.000010
-5.700000	0.000011
-5.650000	0.000012
-5.600000	0.000014
-5.550000	0.000015
-5.500000	0.000017
-5.450000	0.000019
-5.400000	0.000020
-5.350000	0.000023
-5.300000	0.000025
-5.250000	0.000028
-5.200000	0.000031
-5.150000	0.000034
-5.100000	0.000037
-5.050000	0.000041
-5.000000	0.772824
-4.950000	0.736122
-4.900000	0.697115
-4.850000	0.655927
-4.800000	0.612685
-4.750000	0.567525
-4.700000	0.520588
-4.650000	0.472022
-4.600000	0.421978
-4.550000	0.370614
-4.500000	0.318089
-4.450000	0.264568
-4.400000	0.210219
-4.350000	0.155213
-4.300000	0.099720
-4.250000	0.043915
-4.200000	-0.012027
-4.150000	-0.067932
-4.100000	-0.123624
-4.050000	-0.178929
-4.000000	-0.233673
-3.950000	-0.287687
-3.900000	-0.340800
-3.850000	-0.392846
-3.800000	-0.443662
-3.750000	-0.493090
-3.700000	-0.540973
-3.650000	-0.587164
-3.600000	-0.631517
-3.550000	-0.673892
-3.500000	-0.714158
-3.450000	-0.752189
-3.400000	-0.787865
-3.350000	-0.821075
-3.300000	-0.851714
-3.250000	-0.879687
-3.200000	-0.904907
-3.150000	-0.927294
-3.100000	-0.946778
-3.050000	-0.963299
-3.000000	-0.976804
-2.950000	-0.987251
-2.900000	-0.994608
-2.850000	-0.998851
-2.800000	-0.999968
-2.750000	-0.997954
-2.700000	-0.992817
-2.650000	-0.984571
-2.600000	-0.973244
-2.550000	-0.958870
-2.500000	-0.941495
-2.450000	-0.921172
-2.400000	-0.897966
-2.350000	-0.871948
-2.300000	-0.843202
-2.250000	-0.811815
-2.200000	-0.777888
-2.150000	-0.741525
-2.100000	-0.702842
-2.050000	-0.661958
-2.000000	-0.619002
-1.950000	-0.574108
-1.900000	-0.527417
-1.850000	-0.479075
-1.800000	-0.429234
-1.750000	-0.378049
-1.700000	-0.325680
-1.650000	-0.272292
-1.600000	-0.218052
-1.550000	-0.163129
-1.500000	-0.107695
-1.450000	-0.051924
-1.400000	0.004009
-1.350000	0.059930
-1.300000	0.115663
-1.250000	0.171034
-1.200000	0.225870
-1.150000	0.279998
-1.100000	0.333251
-1.050000	0.385460
-1.000000	0.436462
-0.950000	0.486098
-0.900000	0.534213
-0.850000	0.580655
-0.800000	0.625279
-0.750000	0.667946
-0.700000	0.708523
-0.650000	0.746881
-0.600000	0.782902
-0.550000	0.816471
-0.500000	0.847485
-0.450000	0.875846
-0.400000	0.901465
-0.350000	0.924263
-0.300000	0.944167
-0.250000	0.961115
-0.200000	0.975055
-0.150000	0.985943
-0.100000	0.993744
-0.050000	0.998435
0.000000	1.000000
0.050000	0.998435
0.100000	0.993744
0.150000	0.985943
0.200000	0.975055
0.250000	0.961115
0.300000	0.944167
0.350000	0.924263
0.400000	0.901465
0.450000	0.875846
0.500000	0.847485
0.550000	0.816471
0.600000	0.782902
0.650000	0.746881
0.700000	0.708523
0.750000	0.667946
0.800000	0.625279
0.850000	0.580655
0.900000	0.534213
0.950000	0.486098
1.000000	0.436462
1.050000	0.385460
1.100000	0.333251
1.150000	0.279998
1.200000	0.225870
1.250000	0.171034
1.300000	0.115663
1.350000	0.059930
1.400000	0.004009
1.450000	-0.051924
1.500000	-0.107695
1.550000	-0.163129
1.600000	-0.218052
1.650000	-0.272292
1.700000	-0.325680
1.750000	-0.378049
1.800000	-0.429234
1.850000	-0.479075
1.900000	-0.527417
1.950000	-0.574108
2.000000	-0.619002
2.050000	-0.661958
2.100000	-0.702842
2.150000	-0.741525
2.200000	-0.777888
2.250000	-0.811815
2.300000	-0.843202
2.350000	-0.871948
2.400000	-0.897966
2.450000	-0.921172
2.500000	-0.941495
2.550000	-0.958870
2.600000	-0.973244
2.650000	-0.984571
2.700000	-0.992817
2.750000	-0.997954
2.800000	-0.999968
2.850000	-0.998851
2.900000	-0.994608
2.950000	-0.987251
3.000000	-0.976804
3.050000	-0.963299
3.100000	-0.946778
3.150000	-0.927294
3.200000	-0.904907
3.250000	-0.879687
3.300000	-0.851714
3.350000	-0.821075
3.400000	-0.787865
3.450000	-0.752189
3.500000	-0.714158
3.550000	-0.673892
3.600000	-0.631517
3.650000	-0.587164
3.700000	-0.540973
3.750000	-0.493090
3.800000	-0.443662
3.850000	-0.392846
3.900000	-0.340800
3.950000	-0.287687
4.000000	-0.233673
4.050000	-0.178929
4.100000	-0.123624
4.150000	-0.067932
4.200000	-0.012027
4.250000	0.043915
4.300000	0.099720
4.350000	0.155213
4.400000	0.210219
4.450000	0.264568
4.500000	0.318089
4.550000	0.370614
4.600000	0.421978
4.650000	0.472022
4.700000	0.520588
4.750000	0.567525
4.800000	0.612685
4.850000	0.655927
4.900000	0.697115
4.950000	0.736122
5.000000	0.772824
5.050000	0.000041
5.100000	0.000037
5.150000	0.000034
5.200000	0.000031
5.250000	0.000028
5.300000	0.000025
5.350000	0.000023
5.400000	0.000020
5.450000	0.000019
5.500000	0.000017
5.550000	0.000015
5.600000	0.000014
5.650000	0.000012
5.700000	0.000011
5.750000	0.000010
5.800000	0.000009
5.850000	0.000008
5.900000	0.000008
5.950000	0.000007
6.000000	0.000006
6.050000	0.000006
6.100000	0.000005
6.150000	0.000005
6.200000	0.000004
6.250000	0.000004
6.300000	0.000003
6.350000	0.000003
6.400000	0.000003
6.450000	0.000003
6.500000	0.000002
6.550000	0.000002
6.600000	0.000002
6.650000	0.000002
6.700000	0.000002
6.750000	0.000001
6.800000	0.000001
6.850000	0.000001
6.900000	0.000001
6.950000	0.000001
7.000000	0.000001
7.050000	0.000001
7.100000	0.000001
7.150000	0.000001
7.200000	0.000001
7.250000	0.000001
7.300000	0.000000
7.350000	0.000000
7.400000	0.000000
7.450000	0.000000
7.500000	0.000000
7.550000	0.000000
7.600000	0.000000
7.650000	0.000000
7.700000	0.000000
7.750000	0.000000
7.800000	0.000000
7.850000	0.000000
7.900000	0.000000
7.950000	0.000000
8.000000	0.000000
8.050000	0.000000
8.100000	0.000000
8.150000	0.000000
8.200000	0.000000
8.250000	0.000000
8.300000	0.000000
8.350000	0.000000
8.400000	0.000000
8.450000	0.000000
8.500000	0.000000
8.550000	0.000000
8.600000	0.000000
8.650000	0.000000
8.700000	0.000000
8.750000	0.000000
8.800000	0.000000
8.850000	0.000000
8.900000	0.000000
8.950000	0.000000
9.000000	0.000000
9.050000	0.000000
9.100000	0.000000
9.150000	0.000000
9.200000	0.000000
9.250000	0.000000
9.300000	0.000000
9.350000	0.000000
9.400000	0.000000
9.450000	0.000000
9.500000	0.000000
9.550000	0.000000
9.600000	0.000000
9.650000	0.000000
9.700000	0.000000
9.750000	0.000000
9.800000	0.000000
9.850000	0.000000
9.900000	0.000000
9.950000	0.000000
10.000000	0.000000
