0.000000	0.000000	0.000000
0.000000	0.250000	0.669506
0.000000	0.500000	0.773304
0.000000	0.750000	0.571576
0.000000	1.000000	1.000000
0.250000	0.000000	0.000000
0.250000	0.250000	0.591739
0.250000	0.500000	0.637674
0.250000	0.750000	0.613961
0.250000	1.000000	1.000000
0.500000	0.000000	0.000000
0.500000	0.250000	0.606316
0.500000	0.500000	0.591739
0.500000	0.750000	0.637674
0.500000	1.000000	1.000000
0.750000	0.000000	0.000000
0.750000	0.250000	0.647653
0.750000	0.500000	0.649354
0.750000	0.750000	0.484415
0.750000	1.000000	1.000000
1.000000	0.000000	0.000000
1.000000	0.250000	0.000000
1.000000	0.500000	0.000000
1.000000	0.750000	0.500000
1.000000	1.000000	1.000000
1.250000	0.000000	0.000000
1.250000	0.250000	0.250000
1.250000	0.500000	0.250000
1.250000	0.750000	0.250000
1.250000	1.000000	1.000000
1.500000	0.000000	0.000000
1.500000	0.250000	0.250000
1.500000	0.500000	0.250000
1.500000	0.750000	0.250000
1.500000	1.000000	1.000000
