2.191298	3.639952	14.563060
2.205712	3.665937	14.542040
2.220241	3.692138	14.521175
2.234887	3.718556	14.500464
2.249650	3.745194	14.479909
2.264531	3.772052	14.459511
2.279531	3.799132	14.439273
2.294651	3.826436	14.419194
2.309893	3.853966	14.399278
2.325256	3.881724	14.379525
2.340743	3.909710	14.359938
2.356355	3.937927	14.340516
2.372092	3.966376	14.321263
2.387955	3.995060	14.302180
2.403946	4.023979	14.283268
2.420066	4.053136	14.264529
2.436315	4.082532	14.245965
2.452695	4.112169	14.227577
2.469207	4.142049	14.209368
2.485852	4.172173	14.191338
2.502631	4.202544	14.173491
2.519546	4.233163	14.155827
2.536597	4.264031	14.138349
2.553785	4.295151	14.121059
2.571112	4.326525	14.103958
2.588578	4.358153	14.087048
2.606186	4.390039	14.070332
2.623936	4.422183	14.053811
2.641829	4.454589	14.037488
2.659866	4.487256	14.021365
2.678049	4.520188	14.005444
2.696378	4.553386	13.989726
2.714856	4.586851	13.974215
2.733482	4.620587	13.958912
2.752259	4.654594	13.943820
2.771188	4.688875	13.928941
2.790269	4.723430	13.914277
2.809505	4.758264	13.899831
2.828895	4.793376	13.885606
2.848442	4.828769	13.871603
2.868147	4.864444	13.857826
2.888010	4.900405	13.844276
2.908034	4.936651	13.830957
2.928219	4.973186	13.817871
2.948567	5.010012	13.805020
2.969078	5.047129	13.792408
2.989755	5.084541	13.780037
3.010599	5.122248	13.767910
3.031610	5.160253	13.756030
3.052790	5.198557	13.744400
3.074141	5.237163	13.733022
3.095663	5.276072	13.721900
3.117359	5.315286	13.711037
3.139229	5.354808	13.700435
3.161274	5.394638	13.690099
3.183496	5.434779	13.680030
3.205897	5.475232	13.670233
3.228477	5.516000	13.660710
3.251238	5.557084	13.651466
3.274182	5.598486	13.642502
3.297309	5.640207	13.633823
3.320621	5.682251	13.625433
3.344120	5.724618	13.617334
3.367806	5.767310	13.609530
3.391682	5.810329	13.602025
3.415748	5.853677	13.594823
3.440006	5.897355	13.587927
3.464457	5.941366	13.581342
3.489102	5.985710	13.575070
3.513944	6.030391	13.569116
3.538983	6.075408	13.563484
3.564221	6.120765	13.558178
3.589659	6.166463	13.553203
3.615299	6.212503	13.548561
3.641141	6.258887	13.544258
3.667188	6.305616	13.540297
3.693441	6.352693	13.536683
3.719901	6.400119	13.533421
3.746570	6.447895	13.530514
3.773448	6.496023	13.527968
3.800538	6.544504	13.525787
3.827841	6.593340	13.523976
3.855358	6.642533	13.522539
3.883091	6.692083	13.521480
3.911041	6.741992	13.520806
3.939210	6.792261	13.520521
3.967598	6.842892	13.520630
3.996208	6.893886	13.521138
4.025040	6.945245	13.522049
4.054096	6.996969	13.523370
4.083379	7.049059	13.525106
4.112888	7.101518	13.527261
4.142625	7.154345	13.529842
4.172592	7.207542	13.532853
4.202790	7.261110	13.536301
4.233221	7.315050	13.540191
4.263886	7.369363	13.544528
4.294786	7.424049	13.549319
4.325922	7.479110	13.554569
4.357297	7.534546	13.560285
4.388911	7.590358	13.566471
4.420766	7.646547	13.573135
4.452863	7.703113	13.580283
4.485204	7.760057	13.587920
4.517789	7.817379	13.596053
4.550621	7.875080	13.604689
4.583700	7.933159	13.613834
4.617027	7.991618	13.623494
4.650605	8.050457	13.633676
