-10.000000 -0.506366 1.264519
-8.000000 0.920026 1.230959
-6.000000 -0.991779 1.183200
-4.000000 -0.287903 1.107149
-2.000000 -0.756802 0.955317
0.000000 0.000000 0.000000
2.000000 -0.756802 0.955317
4.000000 -0.287903 1.107149
6.000000 -0.991779 1.183200
8.000000 0.920026 1.230959
10.000000 -0.506366 1.264519
