0.100000	0.136758	8.553710	3.168502	0.003834
0.050000	0.027656	8.553704	3.168491	0.001361
0.033333	0.074047	8.553703	3.168490	0.002099
0.025000	0.101349	8.553703	3.168489	0.002394
0.020000	0.045831	8.553703	3.168489	0.002500
0.016667	0.063143	8.553703	3.168489	0.002530
0.014286	0.071367	8.553703	3.168489	0.002526
0.012500	0.077218	8.553703	3.168489	0.002505
0.011111	0.085312	8.553703	3.168489	0.002474
0.010000	0.093730	8.553703	3.168489	0.002438
0.009091	0.059892	8.553703	3.168489	0.002403
0.008333	0.069248	8.553703	3.168489	0.002375
0.007692	0.074294	8.553703	3.168489	0.002358
0.007143	0.079088	8.553703	3.168489	0.002355
0.006667	0.086991	8.553703	3.168489	0.002362
0.006250	0.066233	8.553703	3.168489	0.002376
0.005882	0.067921	8.553703	3.168489	0.002390
0.005556	0.072687	8.553703	3.168489	0.002401
0.005263	0.075856	8.553703	3.168489	0.002410
0.005000	0.080350	8.553703	3.168489	0.002415
0.004762	0.081703	8.553703	3.168489	0.002417
0.004545	0.066477	8.553703	3.168489	0.002418
0.004348	0.071372	8.553703	3.168489	0.002416
0.004167	0.074262	8.553703	3.168489	0.002413
0.004000	0.076996	8.553703	3.168489	0.002409
0.003846	0.081469	8.553703	3.168489	0.002404
0.003704	0.070727	8.553703	3.168489	0.002399
0.003571	0.069859	8.553703	3.168489	0.002394
0.003448	0.073110	8.553703	3.168489	0.002391
0.003333	0.075178	8.553703	3.168489	0.002390
0.003226	0.077984	8.553703	3.168489	0.002392
0.003125	0.079774	8.553703	3.168489	0.002395
0.003030	0.068822	8.553703	3.168489	0.002398
0.002941	0.072011	8.553703	3.168489	0.002402
0.002857	0.074119	8.553703	3.168489	0.002404
0.002778	0.075959	8.553703	3.168489	0.002406
0.002703	0.078999	8.553703	3.168489	0.002407
0.002632	0.073367	8.553703	3.168489	0.002407
0.002564	0.070680	8.553703	3.168489	0.002407
0.002500	0.073243	8.553703	3.168489	0.002406
0.002439	0.074792	8.553703	3.168489	0.002405
0.002381	0.076728	8.553703	3.168489	0.002403
0.002326	0.078820	8.553703	3.168489	0.002401
0.002273	0.070240	8.553703	3.168489	0.002399
0.002222	0.072279	8.553703	3.168489	0.002397
0.002174	0.074007	8.553703	3.168489	0.002397
0.002128	0.075372	8.553703	3.168489	0.002397
0.002083	0.077576	8.553703	3.168489	0.002398
0.002041	0.075146	8.553703	3.168489	0.002400
0.002000	0.071130	8.553703	3.168489	0.002401
0.001961	0.073285	8.553703	3.168489	0.002403
0.001923	0.074551	8.553703	3.168489	0.002403
0.001887	0.075977	8.553703	3.168489	0.002404
0.001852	0.078002	8.553703	3.168489	0.002404
0.001818	0.071440	8.553703	3.168489	0.002404
0.001786	0.072404	8.553703	3.168489	0.002404
0.001754	0.073924	8.553703	3.168489	0.002403
0.001724	0.075009	8.553703	3.168489	0.002403
0.001695	0.076662	8.553703	3.168489	0.002402
0.001667	0.076209	8.553703	3.168489	0.002400
0.001639	0.071451	8.553703	3.168489	0.002399
0.001613	0.073286	8.553703	3.168489	0.002399
0.001587	0.074387	8.553703	3.168489	0.002399
0.001563	0.075491	8.553703	3.168489	0.002399
0.001538	0.077266	8.553703	3.168489	0.002400
0.001515	0.072639	8.553703	3.168489	0.002401
0.001493	0.072460	8.553703	3.168489	0.002402
0.001471	0.073856	8.553703	3.168489	0.002402
0.001449	0.074767	8.553703	3.168489	0.002403
0.001429	0.076041	8.553703	3.168489	0.002403
0.001408	0.076663	8.553703	3.168489	0.002403
0.001389	0.071763	8.553703	3.168489	0.002403
0.001370	0.073263	8.553703	3.168489	0.002403
0.001351	0.074266	8.553703	3.168489	0.002402
0.001333	0.075157	8.553703	3.168489	0.002402
0.001316	0.076638	8.553703	3.168489	0.002401
0.001299	0.073828	8.553703	3.168489	0.002400
0.001282	0.072485	8.553703	3.168489	0.002400
0.001266	0.073797	8.553703	3.168489	0.002400
0.001250	0.074597	8.553703	3.168489	0.002400
0.001235	0.075604	8.553703	3.168489	0.002400
0.001220	0.076687	8.553703	3.168489	0.002401
0.001205	0.072155	8.553703	3.168489	0.002402
0.001190	0.073225	8.553703	3.168489	0.002402
0.001176	0.074172	8.553703	3.168489	0.002402
0.001163	0.074920	8.553703	3.168489	0.002403
0.001149	0.076129	8.553703	3.168489	0.002403
0.001136	0.074856	8.553703	3.168489	0.002403
0.001124	0.072506	8.553703	3.168489	0.002402
0.001111	0.073740	8.553703	3.168489	0.002402
0.001099	0.074470	8.553703	3.168489	0.002402
0.001087	0.075287	8.553703	3.168489	0.002401
0.001075	0.076469	8.553703	3.168489	0.002401
0.001064	0.072691	8.553703	3.168489	0.002401
0.001053	0.073177	8.553703	3.168489	0.002400
0.001042	0.074096	8.553703	3.168489	0.002400
0.001031	0.074745	8.553703	3.168489	0.002401
0.001020	0.075729	8.553703	3.168489	0.002401
0.001010	0.075564	8.553703	3.168489	0.002401
0.001000	0.072553	8.553703	3.168489	0.002402
