-0.219911	-1.670286
-0.204204	-1.123060
-0.188496	-0.685424
-0.172788	-0.300071
-0.157080	0.061833
-0.141372	0.421274
-0.125664	0.797991
-0.109956	1.215262
-0.094248	1.706257
-0.078540	2.326216
-0.062832	3.181761
-0.047124	4.517943
-0.031416	7.065688
-0.015708	14.472893
0.015708	-14.472893
0.031416	-7.065688
0.047124	-4.517943
0.062832	-3.181761
0.078540	-2.326216
0.094248	-1.706257
0.109956	-1.215262
0.125664	-0.797991
0.141372	-0.421274
0.157080	-0.061833
0.172788	0.300071
0.188496	0.685424
0.204204	1.123060
0.219911	1.670286
